DOMESTIC MONTHLY REPORT INDUSTRY TOTALS (see definitions),,,,,,,,,,,,,,,,,,,,,
CITY PAIR STATISTICS :  TRAFFIC ON BOARD BY STAGES,,,,,,,,,,,,,,,,,,,,,
REPORT PERIOD FROM 1 JULY 1994 TO JUNE 2004,,,,,,,,,,,,,,,,,,,,,
Traffic covers both directions of each city pair.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Monthly totals,,,,,,,,,,,,Moving annual totals,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City Pair Route,,Year,Month,Revenue,Aircraft,Rev Pax,Distance,RPKs,ASKs,Seats,,Revenue,Aircraft,Rev Pax,,RPKs,ASKs,Seats,,,
Industry Domestic/Regional,,,,Passengers,Trips,LF %,GC (klm),,,,,Passengers,Trips,LF %,,,,,,,
OOL,SYD,2000,10,"101,427",852,78.4,680,"68,970,360","87,921,280","129,296",,"859,089","8,142",76.5,,"807,240,842","1,055,283,929","1,151,841",,Gold Coast - Sydney,
OOL,SYD,2000,11,"94,769",789,82.6,680,"64,442,920","78,019,800","114,735",,"853,886","7,851",77.2,,"788,898,554","1,021,928,599","1,112,113",,Gold Coast - Sydney,
OOL,SYD,2000,12,"106,078",845,85.9,680,"72,133,040","84,017,400","123,555",,"847,437","7,953",77.4,,"805,577,728","1,040,404,520","1,115,985",,Gold Coast - Sydney,
OOL,SYD,2001,1,"119,429",896,92.3,680,"81,211,720","88,022,600","129,445",,"910,133","8,151",82.5,,"869,521,047","1,054,161,151","1,124,558",,Gold Coast - Sydney,
OOL,SYD,2001,2,"92,319",720,87.1,680,"62,776,920","72,055,520","105,964",,"766,914","7,489",73.0,,"710,098,722","973,151,214","1,062,903",,Gold Coast - Sydney,
OOL,SYD,2001,3,"111,733",818,90.8,680,"75,978,440","83,683,520","123,064",,"892,127","8,595",74.6,,"830,147,523","1,112,163,817","1,221,514",,Gold Coast - Sydney,
OOL,SYD,2001,4,"101,708",781,89.3,680,"69,161,440","77,422,080","113,856",,"857,164","7,845",80.3,,"805,734,025","1,002,965,127","1,091,889",,Gold Coast - Sydney,
OOL,SYD,2001,5,"99,387",753,86.6,680,"67,583,160","78,044,960","114,772",,"792,903","7,529",72.7,,"741,977,789","1,020,965,471","1,092,795",,Gold Coast - Sydney,
OOL,SYD,2001,6,"107,622",938,84.7,680,"73,182,960","86,436,840","127,113",,"769,444","7,161",75.0,,"730,728,736","973,783,203","1,029,445",,Gold Coast - Sydney,
OOL,SYD,2001,7,"115,781",1001,87.9,680,"78,731,080","89,545,120","131,684",,"845,143","7,686",74.5,,"781,369,257","1,048,983,368","1,122,306",,Gold Coast - Sydney,
OOL,SYD,2001,8,"112,714",964,87.0,680,"76,645,520","88,060,680","129,501",,"822,173","7,790",72.7,,"766,327,257","1,053,407,635","1,136,459",,Gold Coast - Sydney,
OOL,SYD,2001,9,"90,557",755,92.7,680,"61,578,760","66,404,720","97,654",,"704,344","5,948",79.6,,"655,406,829","823,551,014","901,343",,Gold Coast - Sydney,
OOL,SYD,2001,10,"79,131",665,88.6,680,"53,809,080","60,754,600","89,345",,"705,344","6,291",76.2,,"655,946,026","860,540,040","955,039",,Gold Coast - Sydney,
OOL,SYD,2001,11,"85,407",517,82.7,680,"58,076,760","70,247,400","103,305",,"744,815","6,041",77.7,,"691,365,863","889,309,713","970,232",,Gold Coast - Sydney,
OOL,SYD,2001,12,"96,371",546,89.2,680,"65,532,280","73,462,440","108,033",,"764,488","6,361",78.8,,"738,710,891","937,007,235","990,630",,Gold Coast - Sydney,
OOL,SYD,2002,1,"104,674",567,93.2,680,"71,178,320","76,409,560","112,367",,"810,935","6,061",82.5,,"797,012,200","965,867,494","981,743",,Gold Coast - Sydney,
OOL,SYD,2002,2,"78,327",500,89.4,680,"53,262,360","59,589,760","87,632",,"732,364","5,616",78.4,,"709,734,822","904,715,145","917,266",,Gold Coast - Sydney,
OOL,SYD,2002,3,"85,432",573,90.0,680,"58,093,760","64,574,160","94,962",,"782,799","5,650",85.3,,"747,372,534","876,548,406","925,851",,Gold Coast - Sydney,
OOL,SYD,2002,4,"88,662",602,88.1,680,"60,290,160","68,410,040","100,603",,"725,706","5,690",79.8,,"685,693,681","858,819,630","916,840",,Gold Coast - Sydney,
OOL,SYD,2002,5,"79,672",632,89.9,680,"54,176,960","60,273,840","88,638",,"714,381","5,924",76.8,,"672,120,019","874,691,436","930,383",,Gold Coast - Sydney,
OOL,SYD,2002,6,"89,793",901,76.2,680,"61,059,240","80,078,840","117,763",,"689,491","6,058",73.0,,"646,077,189","884,925,195","927,605",,Gold Coast - Sydney,
OOL,SYD,2002,7,"112,593",1083,78.8,680,"76,563,240","97,110,800","142,810",,"780,883","6,653",78.3,,"749,090,760","956,176,351","1,014,800",,Gold Coast - Sydney,
OOL,SYD,2002,8,"101,046",1020,74.5,680,"68,711,280","92,173,320","135,549",,"766,729","6,480",77.9,,"731,238,874","938,687,808","992,293",,Gold Coast - Sydney,
OOL,SYD,2002,9,"106,894",1012,83.8,680,"72,687,920","86,691,160","127,487",,"781,831","6,551",80.4,,"750,446,428","933,300,534","983,911",,Gold Coast - Sydney,
OOL,SYD,2002,10,"117,599",1027,90.7,680,"79,967,320","88,204,160","129,712",,"845,282","6,919",82.9,,"815,383,325","984,114,519","1,044,094",,Gold Coast - Sydney,
OOL,SYD,2002,11,"96,464",865,88.6,680,"65,595,520","74,041,120","108,884",,"783,786","6,476",81.6,,"740,530,416","907,638,067","968,031",,Gold Coast - Sydney,
OOL,SYD,2002,12,"109,748",960,85.0,680,"74,628,640","87,762,840","129,063",,"815,966","6,842",80.8,,"789,554,688","976,891,757","1,025,232",,Gold Coast - Sydney,
OOL,SYD,2003,1,"116,978",852,91.5,680,"79,545,040","86,945,480","127,861",,"839,118","6,555",84.1,,"818,373,275","973,643,568","1,007,174",,Gold Coast - Sydney,
OOL,SYD,2003,2,"89,962",703,89.4,680,"61,174,160","68,404,600","100,595",,"750,754","5,939",81.6,,"713,025,357","873,535,673","909,762",,Gold Coast - Sydney,
OOL,SYD,2003,3,"97,144",790,88.5,680,"66,057,920","74,627,960","109,747",,"822,734","6,487",81.3,,"789,166,090","970,455,747","1,004,562",,Gold Coast - Sydney,
OOL,SYD,2003,4,"97,394",778,84.4,680,"66,227,920","78,438,000","115,350",,"775,285","6,309",79.9,,"751,155,279","940,452,883","969,022",,Gold Coast - Sydney,
OOL,SYD,2003,5,"89,865",668,81.8,680,"61,108,200","74,742,200","109,915",,"779,986","6,491",76.4,,"756,492,541","990,395,953","1,019,405",,Gold Coast - Sydney,
OOL,SYD,2003,6,"90,894",633,87.4,680,"61,807,920","70,719,320","103,999",,"768,790","6,168",77.9,,"738,152,961","947,598,389","980,808",,Gold Coast - Sydney,
OOL,SYD,2003,7,"102,091",626,93.9,680,"69,421,880","73,962,920","108,769",,"840,421","6,284",83.9,,"814,500,355","971,194,193","1,008,549",,Gold Coast - Sydney,
OOL,SYD,2003,8,"87,732",533,94.0,680,"59,657,760","63,455,560","93,317",,"822,505","6,180",81.9,,"787,572,059","961,959,273","995,197",,Gold Coast - Sydney,
OOL,SYD,2003,9,"103,151",625,92.6,680,"70,142,680","75,710,520","111,339",,"869,771","6,652",80.1,,"841,839,167","1,051,312,678","1,075,900",,Gold Coast - Sydney,
OOL,SYD,2003,10,"122,282",806,89.8,680,"83,151,760","92,565,000","136,125",,"933,086","7,058",81.4,,"907,471,067","1,115,224,365","1,137,155",,Gold Coast - Sydney,
OOL,SYD,2003,11,"115,474",779,91.1,680,"78,522,320","86,228,760","126,807",,"935,491","6,946",81.5,,"900,309,709","1,104,080,437","1,124,697",,Gold Coast - Sydney,
OOL,SYD,2003,12,"127,178",831,90.4,680,"86,481,040","95,661,720","140,679",,"945,816","7,245",81.0,,"938,491,700","1,158,239,206","1,167,303",,Gold Coast - Sydney,
OOL,SYD,2004,1,"140,020",899,91.8,680,"95,213,600","103,765,280","152,596",,"962,115","7,159",84.2,,"960,859,122","1,141,326,454","1,153,490",,Gold Coast - Sydney,
OOL,SYD,2004,2,"107,292",764,88.6,680,"72,958,560","82,329,640","121,073",,"883,638","6,674",82.0,,"848,192,501","1,034,248,083","1,077,951",,Gold Coast - Sydney,
OOL,SYD,2004,3,"110,765",841,86.2,680,"75,320,200","87,373,200","128,490",,"960,878","7,240",82.1,,"933,538,824","1,137,022,566","1,167,208",,Gold Coast - Sydney,
OOL,SYD,2004,4,"109,675",898,85.5,680,"74,579,000","87,267,800","128,335",,"911,944","6,924",82.5,,"883,960,757","1,071,772,480","1,097,693",,Gold Coast - Sydney,
OOL,SYD,2004,5,"117,209",978,82.5,680,"79,702,120","96,658,600","142,145",,"902,160","7,349",75.8,,"863,049,057","1,139,259,128","1,174,940",,Gold Coast - Sydney,
OOL,SYD,2004,6,"121,615",1089,78.9,680,"82,698,200","104,807,040","154,128",,"922,763","7,668",75.5,,"879,159,420","1,163,864,084","1,216,339",,Gold Coast - Sydney,
PER,PHE,1994,7,"6,356",112,82.2,"1,312","8,339,072","10,149,632","7,736",,,,,,,,,,Perth - Port Hedland,
PER,PHE,1994,8,"5,828",108,77.4,"1,312","7,646,336","9,881,984","7,532",,,,,,,,,,Perth - Port Hedland,
PER,PHE,1994,9,"6,112",113,76.8,"1,312","8,018,944","10,447,456","7,963",,,,,,,,,,Perth - Port Hedland,
PER,PHE,1994,10,"5,811",105,77.8,"1,312","7,624,032","9,798,016","7,468",,,,,,,,,,Perth - Port Hedland,
PER,PHE,1994,11,"5,908",126,67.1,"1,312","7,751,296","11,558,720","8,810",,,,,,,,,,Perth - Port Hedland,
PER,PHE,1994,12,"7,190",170,62.0,"1,312","9,433,280","15,223,136","11,603",,,,,,,,,,Perth - Port Hedland,
PER,PHE,1995,1,"7,443",161,68.6,"1,312","9,765,216","14,231,264","10,847",,,,,,,,,,Perth - Port Hedland,
PER,PHE,1995,2,"5,757",144,59.7,"1,312","7,553,184","12,655,552","9,646",,,,,,,,,,Perth - Port Hedland,
PER,PHE,1995,3,"6,446",167,60.2,"1,312","8,457,152","14,047,584","10,707",,,,,,,,,,Perth - Port Hedland,
PER,PHE,1995,4,"6,683",166,62.5,"1,312","8,768,096","14,034,464","10,697",,,,,,,,,,Perth - Port Hedland,
PER,PHE,1995,5,"6,350",165,57.9,"1,312","8,331,200","14,395,264","10,972",,,,,,,,,,Perth - Port Hedland,
PER,PHE,1995,6,"7,133",178,59.9,"1,312","9,358,496","15,625,920","11,910",,"615,032","6,547",67.1,,"559,634,298","833,984,085","924,154",,Perth - Port Hedland,
PER,PHE,1995,7,"7,529",211,54.1,"1,312","9,878,048","18,264,352","13,921",,"683,050","6,735",70.8,,"628,007,247","887,633,194","980,648",,Perth - Port Hedland,
PER,PHE,1995,8,"7,470",238,48.3,"1,312","9,800,640","20,294,016","15,468",,"710,580","6,965",72.9,,"652,631,029","894,974,199","981,984",,Perth - Port Hedland,
PER,PHE,1995,9,"6,779",214,48.6,"1,312","8,894,048","18,315,520","13,960",,"731,118","6,881",75.4,,"680,003,693","901,320,775","981,176",,Perth - Port Hedland,
PER,PHE,1995,10,"7,149",212,51.5,"1,312","9,379,488","18,230,240","13,895",,"764,479","7,152",76.5,,"725,607,156","949,052,030","1,019,601",,Perth - Port Hedland,
PER,PHE,1995,11,"6,918",197,53.1,"1,312","9,076,416","17,092,736","13,028",,"737,723","6,828",76.8,,"676,618,419","881,163,585","958,681",,Perth - Port Hedland,
PER,PHE,1995,12,"7,252",202,55.1,"1,312","9,514,624","17,275,104","13,167",,"737,318","7,057",75.4,,"692,761,643","918,833,893","989,796",,Perth - Port Hedland,
PER,PHE,1996,1,"7,234",207,54.6,"1,312","9,491,008","17,386,624","13,252",,"793,308","7,401",78.7,,"749,741,105","953,042,362","1,030,404",,Perth - Port Hedland,
PER,PHE,1996,2,"6,292",207,47.8,"1,312","8,255,104","17,285,600","13,175",,"694,939","6,800",73.4,,"635,223,819","864,922,485","946,643",,Perth - Port Hedland,
PER,PHE,1996,3,"6,781",209,49.7,"1,312","8,896,672","17,886,496","13,633",,"741,959","7,230",73.6,,"683,513,960","928,081,838","1,013,465",,Perth - Port Hedland,
PER,PHE,1996,4,"6,478",205,48.8,"1,312","8,499,136","17,420,736","13,278",,"729,664","6,834",75.5,,"681,688,529","902,424,481","983,373",,Perth - Port Hedland,
PER,PHE,1996,5,"6,933",224,47.6,"1,312","9,096,096","19,119,776","14,573",,"678,737","6,921",69.4,,"625,927,642","901,317,273","981,033",,Perth - Port Hedland,
PER,PHE,1996,6,"7,731",249,47.2,"1,312","10,143,072","21,480,064","16,372",,"678,838","6,766",70.7,,"625,877,446","884,771,074","956,459",,Perth - Port Hedland,
PER,PHE,1996,7,"8,565",266,50.9,"1,312","11,237,280","22,059,968","16,814",,"727,951","7,230",70.7,,"683,429,190","965,983,203","1,047,955",,Perth - Port Hedland,
PER,PHE,1996,8,"7,407",253,46.1,"1,312","9,717,984","21,099,584","16,082",,"714,876","7,125",70.3,,"676,416,354","962,598,413","1,042,299",,Perth - Port Hedland,
PER,PHE,1996,9,"7,611",265,44.5,"1,312","9,985,632","22,429,952","17,096",,"774,838","7,150",75.2,,"740,890,553","985,462,316","1,057,841",,Perth - Port Hedland,
PER,PHE,1996,10,"8,358",270,48.2,"1,312","10,965,696","22,754,016","17,343",,"788,570","7,363",74.7,,"744,069,185","996,404,280","1,080,326",,Perth - Port Hedland,
PER,PHE,1996,11,"8,257",266,47.5,"1,312","10,833,184","22,813,056","17,388",,"741,755","6,847",73.7,,"689,870,680","935,945,597","1,008,313",,Perth - Port Hedland,
PER,PHE,1996,12,"8,247",265,47.5,"1,312","10,820,064","22,793,376","17,373",,"750,164","7,159",74.9,,"717,193,742","957,040,176","1,023,274",,Perth - Port Hedland,
PER,PHE,1997,1,"7,349",239,47.4,"1,312","9,641,888","20,338,624","15,502",,"771,772","7,339",77.5,,"745,567,133","962,554,882","1,023,230",,Perth - Port Hedland,
PER,PHE,1997,2,"6,879",233,45.0,"1,312","9,025,248","20,047,360","15,280",,"677,361","6,338",74.4,,"622,948,586","836,961,427","909,720",,Perth - Port Hedland,
PER,PHE,1997,3,"8,203",240,52.1,"1,312","10,762,336","20,653,504","15,742",,"738,500","6,986",75.9,,"684,922,701","902,695,832","982,898",,Perth - Port Hedland,
PER,PHE,1997,4,"10,204",255,59.4,"1,312","13,387,648","22,538,848","17,179",,"720,086","6,779",76.5,,"675,419,653","883,418,472","959,882",,Perth - Port Hedland,
PER,PHE,1997,5,"9,684",267,54.6,"1,312","12,705,408","23,288,000","17,750",,"648,190","6,606",70.0,,"599,632,161","856,603,414","935,540",,Perth - Port Hedland,
PER,PHE,1997,6,"9,208",260,52.3,"1,312","12,080,896","23,078,080","17,590",,"647,719","6,415",70.2,,"593,987,557","845,904,324","918,831",,Perth - Port Hedland,
PER,PHE,1997,7,"10,071",265,57.9,"1,312","13,213,152","22,824,864","17,397",,"722,956","7,055",72.8,,"676,909,668","929,432,424","1,007,566",,Perth - Port Hedland,
PER,PHE,1997,8,"10,931",280,57.1,"1,312","14,341,472","25,094,624","19,127",,"713,299","6,798",73.8,,"662,562,458","898,022,155","973,722",,Perth - Port Hedland,
PER,PHE,1997,9,"9,981",266,55.2,"1,312","13,095,072","23,707,840","18,070",,"741,003","6,815",76.9,,"702,335,458","913,365,170","980,847",,Perth - Port Hedland,
PER,PHE,1997,10,"10,377",265,56.8,"1,312","13,614,624","23,976,800","18,275",,"784,552","7,061",78.6,,"736,620,559","936,865,488","1,015,309",,Perth - Port Hedland,
PER,PHE,1997,11,"9,054",234,55.8,"1,312","11,878,848","21,289,824","16,227",,"725,691","6,547",77.0,,"670,727,596","871,083,503","945,948",,Perth - Port Hedland,
PER,PHE,1997,12,"9,431",254,52.8,"1,312","12,373,472","23,416,576","17,848",,"719,792","6,705",76.8,,"684,186,397","891,320,648","954,445",,Perth - Port Hedland,
PER,PHE,1998,1,"9,666",242,56.1,"1,312","12,681,792","22,601,824","17,227",,"766,631","6,870",80.3,,"741,139,835","922,677,331","974,731",,Perth - Port Hedland,
PER,PHE,1998,2,"8,683",220,55.1,"1,312","11,392,096","20,673,184","15,757",,"674,840","6,195",76.6,,"616,396,490","804,293,596","877,450",,Perth - Port Hedland,
PER,PHE,1998,3,"9,523",243,56.1,"1,312","12,494,176","22,284,320","16,985",,"745,497","6,897",76.5,,"692,929,152","906,095,760","986,005",,Perth - Port Hedland,
PER,PHE,1998,4,"10,229",237,62.4,"1,312","13,420,448","21,520,736","16,403",,"715,664","6,587",77.2,,"671,327,559","869,727,604","945,929",,Perth - Port Hedland,
PER,PHE,1998,5,"9,916",252,57.1,"1,312","13,009,792","22,790,752","17,371",,"671,364","6,663",71.8,,"624,116,116","869,581,941","942,228",,Perth - Port Hedland,
PER,PHE,1998,6,"9,600",246,57.1,"1,312","12,595,200","22,054,720","16,810",,"664,000","6,518",72.7,,"612,265,665","841,661,010","916,413",,Perth - Port Hedland,
PER,PHE,1998,7,"10,287",250,60.8,"1,312","13,496,544","22,196,416","16,918",,"721,626","6,912",73.2,,"678,930,319","927,210,163","1,005,664",,Perth - Port Hedland,
PER,PHE,1998,8,"9,443",243,57.6,"1,312","12,389,216","21,506,304","16,392",,"699,632","6,620",72.8,,"654,151,758","898,704,257","972,430",,Perth - Port Hedland,
PER,PHE,1998,9,"8,736",224,57.2,"1,312","11,461,632","20,028,992","15,266",,"734,154","6,713",75.8,,"699,722,334","923,459,342","993,980",,Perth - Port Hedland,
PER,PHE,1998,10,"7,505",214,52.0,"1,312","9,846,560","18,940,032","14,436",,"788,880","6,904",79.7,,"740,439,758","929,333,790","1,005,530",,Perth - Port Hedland,
PER,PHE,1998,11,"6,738",195,50.0,"1,312","8,840,256","17,679,200","13,475",,"728,138","6,533",77.2,,"678,192,273","878,872,008","945,467",,Perth - Port Hedland,
PER,PHE,1998,12,"7,404",207,51.1,"1,312","9,714,048","19,027,936","14,503",,"731,691","6,667",77.5,,"695,619,004","897,643,300","953,822",,Perth - Port Hedland,
PER,PHE,1999,1,"6,745",200,48.9,"1,312","8,849,440","18,080,672","13,781",,"761,413","6,724",81.5,,"737,905,659","905,287,787","940,030",,Perth - Port Hedland,
PER,PHE,1999,2,"5,709",171,47.4,"1,312","7,490,208","15,810,912","12,051",,"684,003","6,069",77.8,,"623,963,183","801,899,247","867,168",,Perth - Port Hedland,
PER,PHE,1999,3,"6,451",187,49.8,"1,312","8,463,712","17,011,392","12,966",,"775,238","6,826",78.9,,"717,381,071","909,434,047","984,043",,Perth - Port Hedland,
PER,PHE,1999,4,"6,687",150,65.6,"1,312","8,773,344","13,377,152","10,196",,"715,964","6,566",77.4,,"677,420,908","875,441,205","942,119",,Perth - Port Hedland,
PER,PHE,1999,5,"7,199",173,59.6,"1,312","9,445,088","15,839,776","12,073",,"682,400","6,584",72.2,,"635,186,269","880,224,919","948,155",,Perth - Port Hedland,
PER,PHE,1999,6,"7,241",163,65.5,"1,312","9,500,192","14,497,600","11,050",,"696,155","6,440",74.0,,"641,546,174","866,650,374","934,454",,Perth - Port Hedland,
PER,PHE,1999,7,"7,014",132,75.6,"1,312","9,202,368","12,176,672","9,281",,"747,890","6,836",75.2,,"705,462,285","938,388,731","1,007,624",,Perth - Port Hedland,
PER,PHE,1999,8,"6,600",133,69.7,"1,312","8,659,200","12,425,952","9,471",,"744,148","6,781",74.4,,"694,336,633","933,198,094","1,002,508",,Perth - Port Hedland,
PER,PHE,1999,9,"6,548",128,70.9,"1,312","8,590,976","12,112,384","9,232",,"805,087","6,817",79.6,,"769,307,027","966,742,676","1,024,317",,Perth - Port Hedland,
PER,PHE,1999,10,"6,564",132,70.6,"1,312","8,611,968","12,204,224","9,302",,"833,443","6,989",80.0,,"786,218,906","982,439,685","1,054,061",,Perth - Port Hedland,
PER,PHE,1999,11,"5,873",127,64.5,"1,312","7,705,376","11,953,632","9,111",,"765,586","6,632",77.4,,"711,001,898","919,142,209","993,244",,Perth - Port Hedland,
PER,PHE,1999,12,"5,655",118,65.2,"1,312","7,419,360","11,381,600","8,675",,"760,477","6,889",76.1,,"724,529,939","951,453,719","1,015,132",,Perth - Port Hedland,
PER,PHE,2000,1,"5,164",105,66.5,"1,312","6,775,168","10,194,240","7,770",,"794,921","6,902",80.3,,"772,180,736","961,278,402","1,000,560",,Perth - Port Hedland,
PER,PHE,2000,2,"4,386",91,65.1,"1,312","5,754,432","8,835,008","6,734",,"749,308","6,530",77.8,,"686,208,791","881,947,340","955,561",,Perth - Port Hedland,
PER,PHE,2000,3,"5,273",105,67.9,"1,312","6,918,176","10,183,744","7,762",,"833,481","7,255",80.1,,"774,140,186","966,964,845","1,049,392",,Perth - Port Hedland,
PER,PHE,2000,4,"6,003",111,73.3,"1,312","7,875,936","10,747,904","8,192",,"772,394","6,914",80.4,,"741,605,905","922,082,227","977,145",,Perth - Port Hedland,
PER,PHE,2000,5,"6,281",126,66.9,"1,312","8,240,672","12,313,120","9,385",,"745,585","7,005",73.7,,"695,626,678","944,008,329","1,011,993",,Perth - Port Hedland,
PER,PHE,2000,6,"6,773",124,73.4,"1,312","8,886,176","12,101,888","9,224",,"768,566","7,338",74.1,,"719,234,143","971,125,437","1,053,906",,Perth - Port Hedland,
PER,PHE,2000,7,"6,635",129,70.1,"1,312","8,705,120","12,414,144","9,462",,"771,734","7,589",72.6,,"720,163,010","991,432,214","1,077,482",,Perth - Port Hedland,
PER,PHE,2000,8,"6,839",133,68.0,"1,312","8,972,768","13,200,032","10,061",,"814,919","7,735",73.5,,"749,098,895","1,019,588,256","1,110,039",,Perth - Port Hedland,
PER,PHE,2000,9,"7,968",132,79.7,"1,312","10,454,016","13,114,752","9,996",,"902,433","7,825",82.1,,"838,683,257","1,021,467,240","1,119,154",,Perth - Port Hedland,
PER,PHE,2000,10,"7,193",135,72.1,"1,312","9,437,216","13,091,136","9,978",,"851,561","7,999",76.7,,"798,276,808","1,040,248,815","1,139,318",,Perth - Port Hedland,
PER,PHE,2000,11,"6,128",120,69.3,"1,312","8,039,936","11,600,704","8,842",,"847,756","7,701",77.7,,"781,615,990","1,005,861,803","1,098,821",,Perth - Port Hedland,
PER,PHE,2000,12,"5,691",119,63.5,"1,312","7,466,592","11,766,016","8,968",,"840,921","7,823",77.7,,"797,785,570","1,027,039,286","1,104,848",,Perth - Port Hedland,
PER,PHE,2001,1,"5,909",121,66.9,"1,312","7,752,608","11,588,896","8,833",,"903,670","8,001",83.0,,"861,808,655","1,037,910,047","1,111,119",,Perth - Port Hedland,
PER,PHE,2001,2,"5,020",109,63.1,"1,312","6,586,240","10,439,584","7,957",,"760,673","7,343",73.4,,"702,608,712","957,720,798","1,050,164",,Perth - Port Hedland,
PER,PHE,2001,3,"6,374",128,66.7,"1,312","8,362,688","12,541,408","9,559",,"885,280","8,446",75.0,,"821,983,961","1,096,363,975","1,208,400",,Perth - Port Hedland,
PER,PHE,2001,4,"6,456",113,77.4,"1,312","8,470,272","10,940,768","8,339",,"849,896","7,694",80.7,,"797,049,297","987,133,395","1,078,810",,Perth - Port Hedland,
PER,PHE,2001,5,"6,518",123,72.6,"1,312","8,551,616","11,780,448","8,979",,"785,164","7,366",73.0,,"732,708,155","1,003,372,169","1,078,275",,Perth - Port Hedland,
PER,PHE,2001,6,"7,203",128,77.1,"1,312","9,450,336","12,259,328","9,344",,"762,722","7,020",75.4,,"722,772,822","958,463,781","1,016,726",,Perth - Port Hedland,
PER,PHE,2001,7,"7,247",122,81.0,"1,312","9,508,064","11,739,776","8,948",,"837,702","7,531",74.9,,"772,517,321","1,031,836,894","1,108,145",,Perth - Port Hedland,
PER,PHE,2001,8,"7,014",126,75.4,"1,312","9,202,368","12,198,976","9,298",,"814,367","7,631",73.1,,"757,004,625","1,036,075,361","1,122,132",,Perth - Port Hedland,
PER,PHE,2001,9,"4,034",72,77.1,"1,312","5,292,608","6,865,696","5,233",,"698,143","5,823",79.8,,"647,905,687","811,447,960","891,401",,Perth - Port Hedland,
PER,PHE,2001,10,"3,303",86,62.6,"1,312","4,333,536","6,924,736","5,278",,"700,072","6,207",76.1,,"649,560,812","853,061,026","948,794",,Perth - Port Hedland,
PER,PHE,2001,11,"4,864",120,66.1,"1,312","6,381,568","9,656,320","7,360",,"739,914","5,937",77.8,,"685,541,181","880,892,283","963,133",,Perth - Port Hedland,
PER,PHE,2001,12,"4,259",96,69.1,"1,312","5,587,808","8,089,792","6,166",,"759,183","6,224",79.0,,"732,343,699","926,679,527","982,062",,Perth - Port Hedland,
PER,PHE,2002,1,"4,954",100,70.4,"1,312","6,499,648","9,228,608","7,034",,"806,860","5,957",82.7,,"792,225,598","957,773,602","974,919",,Perth - Port Hedland,
PER,PHE,2002,2,"4,761",96,72.9,"1,312","6,246,432","8,568,672","6,531",,"726,653","5,527",78.7,,"702,891,254","892,870,067","907,466",,Perth - Port Hedland,
PER,PHE,2002,3,"5,247",105,74.1,"1,312","6,884,064","9,290,272","7,081",,"776,470","5,552",85.7,,"739,786,598","863,236,178","914,850",,Perth - Port Hedland,
PER,PHE,2002,4,"5,394",104,74.3,"1,312","7,076,928","9,526,432","7,261",,"718,527","5,600",80.0,,"677,054,359","846,138,562","906,335",,Perth - Port Hedland,
PER,PHE,2002,5,"5,902",108,79.2,"1,312","7,743,424","9,775,712","7,451",,"706,988","5,835",77.0,,"663,244,693","861,335,898","919,329",,Perth - Port Hedland,
PER,PHE,2002,6,"5,272",100,76.3,"1,312","6,916,864","9,071,168","6,914",,"683,317","5,977",73.1,,"638,686,553","873,327,613","917,984",,Perth - Port Hedland,
PER,PHE,2002,7,"6,102",108,81.7,"1,312","8,005,824","9,798,016","7,468",,"773,800","6,566",78.5,,"740,615,334","943,169,367","1,004,024",,Perth - Port Hedland,
PER,PHE,2002,8,"5,667",106,77.0,"1,312","7,435,104","9,651,072","7,356",,"760,270","6,403",78.3,,"723,516,478","924,077,630","980,240",,Perth - Port Hedland,
PER,PHE,2002,9,"5,590",102,76.9,"1,312","7,334,080","9,536,928","7,269",,"774,608","6,474",80.7,,"741,764,258","919,107,462","972,196",,Perth - Port Hedland,
PER,PHE,2002,10,"6,241",112,78.1,"1,312","8,188,192","10,488,128","7,994",,"837,495","6,848",83.1,,"806,036,517","969,748,897","1,032,205",,Perth - Port Hedland,
PER,PHE,2002,11,"5,982",138,54.2,"1,312","7,848,384","14,488,416","11,043",,"777,061","6,444",81.5,,"732,495,050","898,298,983","960,012",,Perth - Port Hedland,
PER,PHE,2002,12,"5,308",120,61.8,"1,312","6,964,096","11,275,328","8,594",,"808,984","6,790",81.0,,"781,156,284","964,559,585","1,014,940",,Perth - Port Hedland,
PER,PHE,2003,1,"5,602",134,60.7,"1,312","7,349,824","12,107,136","9,228",,"832,676","6,515",84.3,,"810,668,099","962,088,204","997,472",,Perth - Port Hedland,
PER,PHE,2003,2,"5,503",124,65.7,"1,312","7,219,936","10,985,376","8,373",,"745,816","5,903",82.0,,"707,194,043","862,888,549","900,829",,Perth - Port Hedland,
PER,PHE,2003,3,"6,027",131,65.4,"1,312","7,907,424","12,094,016","9,218",,"816,901","6,448",81.4,,"782,248,514","960,583,513","996,207",,Perth - Port Hedland,
PER,PHE,2003,4,"6,192",131,67.2,"1,312","8,123,904","12,084,832","9,211",,"767,786","6,275",79.8,,"742,165,433","930,007,715","960,209",,Perth - Port Hedland,
PER,PHE,2003,5,"6,972",143,70.5,"1,312","9,147,264","12,970,432","9,886",,"772,077","6,453",76.3,,"747,038,555","979,635,135","1,010,306",,Perth - Port Hedland,
PER,PHE,2003,6,"6,609",136,68.7,"1,312","8,671,008","12,626,688","9,624",,"761,103","6,132",77.8,,"728,953,969","937,446,327","972,209",,Perth - Port Hedland,
